+----------------+-------+---------------------+---------------------+----------+----------+
| userid         | shift | shiftdate           | received            | event_id | position |
| dennisb01      | 2     | 2011-03-05 00:00:00 | 2011-03-05 00:00:00 |     1738 | E1       |
| drew44         | 2     | 2011-03-05 00:00:00 | 2011-03-05 00:00:00 |     1739 | D        |
| kaiap06        | 4     | 2011-03-08 00:00:00 | 2011-03-06 00:00:00 |     1740 | D        |
| kaiap06        | 1     | 2011-03-09 00:00:00 | 2011-03-06 00:00:00 |     1741 | D        |
| kaiap06        | 2     | 2011-03-09 00:00:00 | 2011-03-06 00:00:00 |     1742 | D        |
| kaiap06        | 3     | 2011-03-09 00:00:00 | 2011-03-06 00:00:00 |     1743 | D        |
| patrickc26     | 3     | 2011-03-12 00:00:00 | 2011-03-06 00:00:00 |     1748 | E2       |
| patrickc26     | 2     | 2011-03-13 00:00:00 | 2011-03-12 00:00:00 |     1795 | D        |
| maryjs02       | 1     | 2011-04-16 00:00:00 | 2011-03-11 00:00:00 |     1789 | E2       |
| maryjs02       | 1     | 2011-03-12 00:00:00 | 2011-03-11 00:00:00 |     1783 | D        |
| maryjs02       | 4     | 2011-03-11 00:00:00 | 2011-03-11 00:00:00 |     1782 | D        |
| maryjs02       | 4     | 2011-04-15 00:00:00 | 2011-03-11 00:00:00 |     1788 | E2       |
| patrickc26     | 4     | 2011-03-12 00:00:00 | 2011-03-12 00:00:00 |     1793 | D        |
| rond46         | 4     | 2011-03-08 00:00:00 | 2011-03-07 00:00:00 |     1758 | E1       |
| rond46         | 1     | 2011-03-09 00:00:00 | 2011-03-07 00:00:00 |     1759 | E1       |
| karen22        | 1     | 2011-03-14 00:00:00 | 2011-03-07 00:00:00 |     1760 | E1       |
| dennisb01      | 1     | 2011-03-11 00:00:00 | 2011-03-11 00:00:00 |     1781 | E1       |
| dave11         | 1     | 2011-03-11 00:00:00 | 2011-03-11 00:00:00 |     1780 | D        |
| patrickc26     | 4     | 2011-04-15 00:00:00 | 2011-03-08 00:00:00 |     1763 | D        |
| patrickc26     | 1     | 2011-04-16 00:00:00 | 2011-03-08 00:00:00 |     1764 | D        |
| patrickc26     | 2     | 2011-04-16 00:00:00 | 2011-03-08 00:00:00 |     1765 | D        |
| patrickc26     | 3     | 2011-04-16 00:00:00 | 2011-03-08 00:00:00 |     1766 | D        |
| patrickc26     | 4     | 2011-04-16 00:00:00 | 2011-03-08 00:00:00 |     1767 | D        |
| christinek29   | 4     | 2011-04-09 00:00:00 | 2011-04-08 00:00:00 |     1810 | E2       |
| timothyb28     | 1     | 2011-04-10 00:00:00 | 2011-04-08 00:00:00 |     1809 | E2       |
| erint30        | 4     | 2011-04-15 00:00:00 | 2011-03-08 00:00:00 |     1770 | E1       |
| erint30        | 1     | 2011-04-16 00:00:00 | 2011-03-08 00:00:00 |     1771 | E1       |
| erint30        | 2     | 2011-04-16 00:00:00 | 2011-03-08 00:00:00 |     1772 | E1       |
| erint30        | 3     | 2011-04-16 00:00:00 | 2011-03-08 00:00:00 |     1773 | E1       |
| erint30        | 4     | 2011-04-16 00:00:00 | 2011-03-08 00:00:00 |     1774 | E1       |
| timothyb28     | 4     | 2011-04-09 00:00:00 | 2011-04-08 00:00:00 |     1808 | D        |
| dave11         | 1     | 2011-03-14 00:00:00 | 2011-03-08 00:00:00 |     1777 | D        |
| dennisb01      | 2     | 2011-03-09 00:00:00 | 2011-03-08 00:00:00 |     1778 | E1       |
| dennisb01      | 3     | 2011-03-09 00:00:00 | 2011-03-08 00:00:00 |     1779 | E1       |
